bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-001_ses-020_task-rest_dir-RL_echo-2_part-mag_bold	[0.0007700400534045393, 0.00133694259012016, 0.0015350600801068092, 0.001590146862483311]	[0.011307131909212282, 0.013808221775700933, 0.020666360841121497, 0.030997920427236314]	1	51.0061223238636	1.014420510708557	0.9976686091711244	0.5909	207.6787	0.1005814488106819	32	4.2723631508678235	3.2241833091526875	3.286788323082757	3.256525308563312	3.1292362958119933	[0.0067229, 0.00887217, 0.00781159, 0.00616602]	0.09794632345438004	-0.015118584036827087	749	76	102	60	2.117278665541659	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	26.8491	19.7865	64.8968	37.0	328568.0	0.0	229.0	87.2213	0.7267	229.4312	540.4343	527.0	136552.0	111.0	962.0	248.9035	22.542216422152705
sub-001_ses-020_task-rest_dir-RL_echo-3_part-mag_bold	[0.0007700400534045393, 0.00133694259012016, 0.0015350600801068092, 0.001590146862483311]	[0.011307131909212282, 0.013808221775700933, 0.020666360841121497, 0.030997920427236314]	1	68.8793987132353	1.0147875056417126	0.9976143178475947	0.5719	137.3167	0.1005814488106819	32	4.2723631508678235	2.925233672436141	3.0462096522874162	2.9364914255576493	2.7929999394633565	[0.0067229, 0.00887217, 0.00781159, 0.00616602]	0.06419498473405838	-0.013343166559934616	749	76	102	60	1.7958541740412448	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	46.1145	8.8422	38.3704	29.0	328568.0	0.0	96.0	36.4302	1.6158	175.1104	351.4178	344.0	136552.0	52.0	674.0	191.5516	15.797007758519612
sub-001_ses-020_task-rest_dir-RL_echo-4_part-mag_bold	[0.0007700400534045393, 0.00133694259012016, 0.0015350600801068092, 0.001590146862483311]	[0.011307131909212282, 0.013808221775700933, 0.020666360841121497, 0.030997920427236314]	1	97.6182909675935	1.0219069127941165	0.9986434810561502	0.5751	65.2085	0.1005814488106819	32	4.2723631508678235	2.624850908288815	2.7544853030264704	2.6067265672242628	2.513340854615713	[0.0067229, 0.00887217, 0.00781159, 0.00616602]	0.04182704910635948	-0.009596684016287327	749	76	102	60	1.475796544919422	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	92.5647	5.8631	29.6079	27.0	328568.0	0.0	53.0	18.5573	4.1261	134.028	229.0564	217.0	136552.0	36.0	483.0	147.0387	10.99690689984709
sub-001_ses-021_task-bht_dir-RL_echo-1_part-mag_bold	[0.0005515121951219511, 0.0006521463414634146, 0.0007373658536585366, 0.0009003902439024391]	[0.009331935707317074, 0.012855498, 0.020353759512195122, 0.031756365853658534]	2	45.559079226127416	1.0497143796078432	0.99674905990196	0.6583	125.0965	0.22918758816294316	116	56.58536585365854	3.4313949071754943	3.2951122458244884	3.4360998256546202	3.562972650047375	[0.00755305, 0.0115788, 0.0122653, 0.0105882]	0.132180318236351	0.015918569639325142	205	76	102	60	2.557286924615128	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	5.2734	65.7552	176.12	71.0	328796.0	0.0	749.0	246.195	0.7922	300.0461	820.2941	795.0	136324.0	364.0	1352.0	310.8752	32.23458316724282
sub-001_ses-021_task-bht_dir-RL_echo-2_part-mag_bold	[0.0005515121951219511, 0.0006521463414634146, 0.0007373658536585366, 0.0009003902439024391]	[0.009331935707317074, 0.012855498, 0.020353759512195122, 0.031756365853658534]	2	59.672296524117634	1.0414724854901967	0.9883470969607848	0.5869	220.8053	0.22918758816294316	116	56.58536585365854	3.1454869479950083	3.197802492547248	3.1985765991479562	3.040081752289821	[0.00755305, 0.0115788, 0.0122653, 0.0105882]	0.08737754821777344	-0.010393197648227215	205	76	102	60	2.1170046943148613	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	27.2903	17.9214	61.2428	35.0	328796.0	0.0	214.0	81.0153	0.8597	222.2927	530.432	519.0	136324.0	102.0	942.0	245.1568	22.689222236862406
sub-001_ses-021_task-bht_dir-RL_echo-3_part-mag_bold	[0.0005515121951219511, 0.0006521463414634146, 0.0007373658536585366, 0.0009003902439024391]	[0.009331935707317074, 0.012855498, 0.020353759512195122, 0.031756365853658534]	2	80.56967312681374	1.0397624286764708	0.9864042390196077	0.5678	142.3443	0.22918758816294316	116	56.58536585365854	2.8867447318977213	3.003478967928332	2.916209832619099	2.740545395145733	[0.00755305, 0.0115788, 0.0122653, 0.0105882]	0.05487554147839546	-0.0083551574498415	205	76	102	60	1.7970666251818639	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	61.3133	8.1652	36.2374	28.0	328796.0	0.0	88.0	33.3676	1.7578	169.7616	343.8247	338.0	136324.0	50.0	658.0	188.0836	15.745223119854927
sub-001_ses-021_task-bht_dir-RL_echo-4_part-mag_bold	[0.0005515121951219511, 0.0006521463414634146, 0.0007373658536585366, 0.0009003902439024391]	[0.009331935707317074, 0.012855498, 0.020353759512195122, 0.031756365853658534]	2	113.50468235377447	1.04789933745098	0.9881212055882348	0.5722	67.134	0.22918758816294316	116	56.58536585365854	2.5972905879245585	2.7226012182137778	2.5982751445718266	2.4709954009880715	[0.00755305, 0.0115788, 0.0122653, 0.0105882]	0.03342374786734581	-0.003848747117444873	205	76	102	60	1.4823782080660506	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	102.0551	5.2	28.2742	26.0	328796.0	0.0	50.0	17.0628	4.3822	129.8904	223.366	213.0	136324.0	35.0	472.0	143.6875	10.864421126432717
sub-001_ses-021_task-qct_dir-RL_echo-1_part-mag_bold	[0.0009774489795918368, 0.0009609183673469388, 0.0010861224489795917, 0.0012620408163265305]	[0.004436998265306123, 0.006564690306122448, 0.010399727244897962, 0.016883411224489796]	1	38.414390367422676	1.0512003384536082	1.0297392470103088	0.6575	126.0742	0.08833635445072917	2	2.0408163265306123	3.483660465847271	3.3837793265832357	3.4323021497429114	3.634899921215666	[0.00432451, 0.00798977, 0.00759989, 0.0062906]	0.13019919395446777	0.014194992370903492	98	76	102	60	2.563925121659059	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	5.4084	66.9743	177.4578	72.0	329251.0	0.0	748.0	247.2088	0.9101	303.1165	837.0379	810.0	135869.0	380.0	1379.0	315.9207	37.74200703157112
sub-001_ses-021_task-qct_dir-RL_echo-2_part-mag_bold	[0.0009774489795918368, 0.0009609183673469388, 0.0010861224489795917, 0.0012620408163265305]	[0.004436998265306123, 0.006564690306122448, 0.010399727244897962, 0.016883411224489796]	1	49.45177715340207	1.0435927934020617	1.026723454329897	0.5852	226.4738	0.08833635445072917	2	2.0408163265306123	3.144133905749159	3.2264945260240796	3.1749663478263606	3.0309408433970355	[0.00432451, 0.00798977, 0.00759989, 0.0062906]	0.08537394553422928	-0.009481060318648815	98	76	102	60	2.1152036476592655	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	30.5659	17.9728	62.2534	35.0	329251.0	0.0	220.0	83.0885	0.9666	228.2602	545.1008	532.0	135869.0	107.0	967.0	251.5115	28.135338708758354
sub-001_ses-021_task-qct_dir-RL_echo-3_part-mag_bold	[0.0009774489795918368, 0.0009609183673469388, 0.0010861224489795917, 0.0012620408163265305]	[0.004436998265306123, 0.006564690306122448, 0.010399727244897962, 0.016883411224489796]	1	66.45522245422679	1.0436649586597933	1.027173515463918	0.5648	149.7622	0.08833635445072917	2	2.0408163265306123	2.866353196718611	3.001375219401702	2.8891980658226273	2.7084863049315038	[0.00432451, 0.00798977, 0.00759989, 0.0062906]	0.05426303297281265	-0.0069385552778840065	98	76	102	60	1.7864590800689508	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	76.3661	8.1997	36.9393	28.0	329251.0	0.0	91.0	35.3678	1.8892	175.1286	356.289	349.0	135869.0	50.0	684.0	195.3578	20.192235768307
sub-001_ses-021_task-qct_dir-RL_echo-4_part-mag_bold	[0.0009774489795918368, 0.0009609183673469388, 0.0010861224489795917, 0.0012620408163265305]	[0.004436998265306123, 0.006564690306122448, 0.010399727244897962, 0.016883411224489796]	1	93.56926931804128	1.0489058132989686	1.0275814669072165	0.567	71.6305	0.08833635445072917	2	2.0408163265306123	2.577833062784807	2.7161897941326196	2.5741594471756515	2.443149947046151	[0.00432451, 0.00798977, 0.00759989, 0.0062906]	0.03426495939493179	-0.0034257485531270504	98	76	102	60	1.468630292365001	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	114.7458	5.2345	28.7928	26.0	329251.0	0.0	51.0	18.4198	4.5183	135.4312	233.7106	222.0	135869.0	35.0	495.0	151.1607	14.023556485772133
sub-001_ses-021_task-rest_dir-RL_echo-1_part-mag_bold	[0.0007780106809078773, 0.0010048731642189586, 0.0010983578104138854, 0.0011730440587449933]	[0.01037747919893191, 0.013206454793057409, 0.01999692997329773, 0.030336892523364488]	1	39.48353879586895	1.0357291470588228	1.008895187633691	0.6586	125.1015	0.12018593205202292	41	5.473965287049399	3.4424735377677096	3.2989554574185918	3.444747051741353	3.5837181041431836	[0.0069365, 0.0069289, 0.00658608, 0.0058399]	0.13388493657112122	0.013359769247472286	749	76	102	60	2.572225056167594	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	5.2981	65.8006	176.536	71.0	328954.0	0.0	750.0	246.5628	0.7682	299.8647	823.6806	798.0	136166.0	373.0	1355.0	310.2361	32.33248307404574
sub-001_ses-021_task-rest_dir-RL_echo-2_part-mag_bold	[0.0007780106809078773, 0.0010048731642189586, 0.0010983578104138854, 0.0011730440587449933]	[0.01037747919893191, 0.013206454793057409, 0.01999692997329773, 0.030336892523364488]	1	50.887560732286076	1.0357764691711238	1.0131952260160442	0.5872	222.1723	0.12018593205202292	41	5.473965287049399	3.155090893217821	3.210934983349848	3.194637762620824	3.05969993368279	[0.0069365, 0.0069289, 0.00658608, 0.0058399]	0.08864257484674454	-0.011131031438708305	749	76	102	60	2.1275496296359195	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	27.4719	18.0406	61.8788	35.0	328954.0	0.0	217.0	82.4976	0.8173	223.7027	534.5653	523.0	136166.0	104.0	947.0	245.8218	23.200676185253542
sub-001_ses-021_task-rest_dir-RL_echo-3_part-mag_bold	[0.0007780106809078773, 0.0010048731642189586, 0.0010983578104138854, 0.0011730440587449933]	[0.01037747919893191, 0.013206454793057409, 0.01999692997329773, 0.030336892523364488]	1	68.66774449882355	1.0387623397994659	1.0136115534090924	0.5678	145.4093	0.12018593205202292	41	5.473965287049399	2.8972698134930486	3.0194619924488335	2.9092929624633603	2.7630544855669523	[0.0069365, 0.0069289, 0.00658608, 0.0058399]	0.05615209415555	-0.00846426747739315	749	76	102	60	1.8033409607075466	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	60.3391	8.1672	36.6614	28.0	328954.0	0.0	91.0	34.3531	1.668	171.3197	347.8362	342.0	136166.0	50.0	665.0	189.6473	16.34289717511274
sub-001_ses-021_task-rest_dir-RL_echo-4_part-mag_bold	[0.0007780106809078773, 0.0010048731642189586, 0.0010983578104138854, 0.0011730440587449933]	[0.01037747919893191, 0.013206454793057409, 0.01999692997329773, 0.030336892523364488]	1	96.66482703052141	1.0454481933556143	1.0133805034893049	0.5713	69.198	0.12018593205202292	41	5.473965287049399	2.6089785317665366	2.7419903117773945	2.589199883070585	2.49574540045163	[0.0069365, 0.0069289, 0.00658608, 0.0058399]	0.0345274992287159	-0.0044287038035690784	749	76	102	60	1.49119848252481	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	96.1135	5.2772	28.4959	26.0	328954.0	0.0	51.0	17.4714	4.2254	131.4657	226.8242	217.0	136166.0	35.0	478.0	145.52	11.379241300513968
sub-001_ses-022_task-bht_dir-AP_echo-1_part-mag_bold	[0.0005239024390243903, 0.0005975609756097561, 0.000729170731707317, 0.0009413170731707316]	[0.006664895609756099, 0.008018337609756098, 0.011982172292682926, 0.019624401463414633]	2	34.33941050117648	1.0855670503921564	0.9940982938235289	0.5821	610.7202	0.187970949251579	101	49.26829268292683	3.4897931691950723	3.207646197568107	3.5162288457441875	3.7455044642729223	[0.0143133, 0.0204412, 0.0211688, 0.0175413]	0.000813719118013978	0.11861392855644226	205	96	96	60	2.3451362672676535	1.600000023841858	2.197920083999634	2.197920083999634	2.200000047683716	9.8042	21.2771	136.5833	32.0	416505.0	0.0	686.0	243.407	1.5819	306.2333	839.0797	799.0	136455.0	343.0	1428.0	340.7039	45.9166708518751
sub-001_ses-022_task-bht_dir-AP_echo-2_part-mag_bold	[0.0005239024390243903, 0.0005975609756097561, 0.000729170731707317, 0.0009413170731707316]	[0.006664895609756099, 0.008018337609756098, 0.011982172292682926, 0.019624401463414633]	2	47.532713179803935	1.0823606004411759	0.9929331878431371	0.5162	581.6525	0.187970949251579	101	49.26829268292683	3.2085406951117137	3.0516032174357792	3.4192052999144678	3.154813567984894	[0.0143133, 0.0204412, 0.0211688, 0.0175413]	0.014815900474786758	0.031189745292067528	205	96	96	60	1.940201987815049	1.600000023841858	2.197920083999634	2.197920083999634	2.200000047683716	31.3946	5.8219	44.2607	21.0	416505.0	0.0	166.0	74.829	1.3357	229.203	532.1354	514.0	136455.0	86.0	986.0	264.9199	30.910888253361918
sub-001_ses-022_task-bht_dir-AP_echo-3_part-mag_bold	[0.0005239024390243903, 0.0005975609756097561, 0.000729170731707317, 0.0009413170731707316]	[0.006664895609756099, 0.008018337609756098, 0.011982172292682926, 0.019624401463414633]	2	66.83609934416668	1.0819606701470583	0.9949888290686274	0.5	302.5923	0.187970949251579	101	49.26829268292683	2.9116173565599	2.7903926283067815	3.1496004110407654	2.794859030332153	[0.0143133, 0.0204412, 0.0211688, 0.0175413]	0.00907846912741661	0.019821370020508766	205	96	96	60	1.653998228784889	1.600000023841858	2.197920083999634	2.197920083999634	2.200000047683716	68.4326	3.0158	25.95	19.0	416505.0	0.0	64.0	29.0679	2.1629	174.137	341.0718	331.0	136455.0	38.0	685.0	200.1204	20.523799658403732
sub-001_ses-022_task-bht_dir-AP_echo-4_part-mag_bold	[0.0005239024390243903, 0.0005975609756097561, 0.000729170731707317, 0.0009413170731707316]	[0.006664895609756099, 0.008018337609756098, 0.011982172292682926, 0.019624401463414633]	2	97.54914953171574	1.0886662016176467	0.9986917798529403	0.5062	128.4505	0.187970949251579	101	49.26829268292683	2.607277151903917	2.4694118951419095	2.8525923420248636	2.499827218544977	[0.0143133, 0.0204412, 0.0211688, 0.0175413]	0.0031369253993034363	0.02038092538714409	205	96	96	60	1.3727632267004082	1.600000023841858	2.197920083999634	2.197920083999634	2.200000047683716	184.5498	1.837	20.6436	18.0	416505.0	0.0	36.0	14.0907	4.8149	131.1633	219.8942	207.0	136455.0	26.0	488.0	150.7902	13.605018316302449
