trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.013198	0.00622
0.0007	-0.0326	-0.0233	-0.0004433136300065597	2.268928027592628e-05	-5.759586531581287e-05	1.09884453	82.32209015	1.05709579	0.08277993877991492	0.0132113	0.00184
0.003	-0.0052	0.0391	-1.7453292519943294e-06	-9.250245035569947e-05	-0.0001064650843716541	1.10515416	82.79479218	1.05070165	0.12238146252210162	0.0134755	0.00138
-0.0003	-0.0212	0.0695	-0.0002705260340591211	-0.0	-0.00012042771838760874	1.0334481	77.42279053	1.00726238	0.06846228945893905	0.0124458	0.00152
-0.0038	-0.0455	0.061	-0.0005393067388662478	-6.108652381980153e-05	-0.00020420352248333657	0.97331959	72.91814423	0.97835574	0.056982151636132815	0.0114098	0.00108
-0.0015	-0.0502	0.0512	-0.0006230825429619757	-5.061454830783555e-05	-0.00022165681500327985	0.97880101	73.32879639	0.97048175	0.02238505360638185	0.0113781	0.00115
-0.0042	-0.0495	0.0362	-0.0009023352232810684	2.6179938779914945e-05	-0.00027576202181510406	0.99005765	74.17211151	0.98040684	0.038907618710933366	0.010999	0.00118
-0.0027	-0.062	0.0347	-0.0013316862192716734	3.490658503988659e-05	-0.0002478367537831948	0.960729	71.97489929	0.97339851	0.038800145514124286	0.0108371	0.00119
0.0007	-0.0609	0.0278	-0.000932005820564972	-1.9198621771937625e-05	-0.0002303834612632515	0.99463123	74.51474762	0.985854	0.03496194490192345	0.0114602	0.00112
-0.0039	-0.0738	0.0321	-0.0007766715171374765	-0.000296705972839036	0.00011344640137963142	1.0241679	76.72754669	1.00591221	0.06063357585687383	0.0112324	0.00138
0.0047	0.0043	0.006	-0.00034557519189487725	-0.0003944444109507184	0.00017278759594743863	1.02539837	76.81973267	1.01167131	0.14220879789610447	0.0109565	0.00109
