trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.104878	0.02268
-0.0391	-0.0128	-0.0114	0.0003159045946109737	0.0003001966313430247	0.00016929693744344995	1.01203096	96.05108643	1.00519704	0.1025699081698724	0.10784	0.0239
0.004	-0.0154	0.0127	-7.504915783575618e-05	0.0002600540585471551	9.948376736367679e-05	1.00460231	95.34603882	1.00646781	0.09484547476611865	0.103769	0.0218
0.0471	-0.0158	0.0069	-0.0001937315469713706	8.726646259971648e-06	-0.00012217304763960306	1.00157619	95.05883789	1.00181877	0.07888333082130387	0.102353	0.02048
-0.0388	-0.0238	0.0014	-0.00010995574287564276	0.0002530727415391778	3.4906585039886588e-06	1.0232836	97.11906433	1.01509477	0.1220892802759263	0.104032	0.02147
-0.0003	-0.0206	0.013	-0.00024609142453120044	0.0002652900463031381	-3.665191429188092e-05	1.00314438	95.20767212	1.00026768	0.06272477796076938	0.102038	0.02096
0.0295	-0.0243	0.0118	-9.250245035569947e-05	1.7453292519943294e-06	-0.00010821041362364843	0.98536277	93.52003479	0.99256761	0.05913460952792061	0.103192	0.02096
-0.0617	-0.0227	0.0072	-0.0002530727415391778	0.00027750735106709843	-3.141592653589793e-05	1.01237214	96.08347321	1.01079872	0.12305634000431664	0.102356	0.02114
-0.0101	-0.0281	0.0163	-0.000296705972839036	0.0001937315469713706	7.155849933176751e-05	1.01308966	96.15156555	1.00628205	0.07761917306316257	0.101645	0.0209
0.0044	-0.03	0.0216	-0.0004258603374866164	3.839724354387525e-05	-3.665191429188092e-05	0.99360156	94.30197144	0.99844188	0.04133495408493621	0.100664	0.01995
-0.0819	-0.0182	-0.0026	-0.0003961897402027128	0.0005131268000863328	4.71238898038469e-05	1.02853739	97.6177063	1.02501182	0.15170879789610445	0.101232	0.02036
-0.0351	-0.0023	-0.0548	0.000445058959258554	0.0010402162341886204	0.00014486232791552936	1.08004057	102.50583649	1.07070037	0.18820382858376183	0.107387	0.02666
0.0238	-0.0254	0.0001	-1.7453292519943296e-05	0.0003211405823669566	0.0002251474735072685	1.04996014	99.65092468	1.05827228	0.19999365245959505	0.103582	0.0226
-0.0345	-0.0272	-0.0219	0.0002129301687433082	0.000486946861306418	0.0001884955592153876	0.9835245	93.3455658	0.99942196	0.10374208272472968	0.104282	0.02396
-0.0162	-0.0338	-0.0047	0.000158824961931484	0.00037524578917878077	0.00015707963267948963	0.98771226	93.7430191	0.9959397	0.05196111027376797	0.105682	0.02354
-0.0151	-0.04	-0.0038	-9.948376736367679e-05	0.0004328416544945937	0.00010821041362364843	1.00321066	95.21395874	1.00048018	0.02643869068334075	0.102114	0.02114
-0.023	-0.0424	0.026	-0.0007400196028455958	0.000450294947014537	-0.0	1.01403809	96.24158478	1.0149953	0.07840997708127553	0.0990875	0.01748
-0.0014	-0.0358	0.021	-0.0004468042885105483	0.00027925268031909274	-6.981317007977319e-05	0.98627716	93.60681915	0.99649323	0.059903537555513246	0.101518	0.01975
-0.0583	-0.022	-0.0272	-0.00029496064358704166	0.0005375614096142535	0.00016929693744344995	1.0093329	95.79502106	1.01381052	0.15136312408709454	0.10072	0.02095
0.0127	-0.0416	0.0243	-0.0004677482395344803	2.4434609527920616e-05	3.665191429188092e-05	1.05479991	100.11026001	1.0406633	0.183027970959267	0.10036	0.02011
-0.0408	-0.0361	-0.0297	-0.00013962634015954637	0.00032463124087094524	0.0002024581932313422	1.02546239	97.32585907	1.02608965	0.15270624048287096	0.100839	0.02226
-0.0172	-0.0443	-0.0124	-0.00010297442586766544	8.028514559173915e-05	0.0002705260340591211	1.00710618	95.58368683	1.01009298	0.06655329251994328	0.101879	0.02191
-0.0237	-0.0375	-0.0292	0.00010297442586766544	0.0002617993877991494	0.0002722713633111154	1.01242864	96.08882904	1.00519386	0.049560421159736766	0.10292	0.02312
-0.0062	-0.0458	-0.0044	-0.0001291543646475804	0.0001186823891356144	0.0002129301687433082	1.00085592	94.99047089	0.99835766	0.0723293491873294	0.103573	0.02212
-0.027	-0.0289	-0.0521	0.000153588974175501	0.0004363323129985824	0.0003717551306747922	1.00175118	95.07544708	1.00389531	0.12336091123087665	0.103715	0.02365
0.0249	-0.0358	-0.0214	-2.96705972839036e-05	7.853981633974481e-05	0.0002530727415391778	1.00283122	95.177948	1.00426111	0.12248672286269284	0.102022	0.02193
-0.0156	-0.0324	-0.0452	0.00019547687622336493	0.0003525565089028545	0.0003769911184307752	0.99221265	94.17015076	0.99536705	0.09885412714809878	0.103554	0.0238
0.0244	-0.0405	-0.0216	-2.4434609527920616e-05	0.00010995574287564276	0.00022165681500327985	0.99500108	94.43479919	0.99826466	0.10259232776029963	0.101894	0.0227
-0.0134	-0.0389	-0.0452	0.0002024581932313422	0.000291469985083053	0.00035604716740684323	1.00617123	95.49494171	1.00081511	0.09013986986851184	0.103525	0.02382
0.0157	-0.0457	-0.0152	2.4434609527920616e-05	0.00017278759594743863	0.00021642082724729686	1.00918603	95.78107452	1.00776556	0.08771661564992912	0.103616	0.02277
-0.0	-0.0481	-0.0194	-0.0	0.0002181661564992912	0.00023911010752322313	0.98788083	93.75901794	0.9921751	0.02692512251778497	0.102881	0.02164
-0.0002	-0.045	-0.012	-0.0005375614096142535	0.00015009831567151235	0.00022165681500327985	0.98486108	93.47241974	0.98984232	0.041854127148098795	0.0986117	0.01909
0.015	-0.0459	-0.0	-0.0007941248096574199	0.0001361356816555577	0.00016929693744344995	0.98867542	93.83443451	0.9921144	0.04424429558094754	0.0970499	0.01781
0.0165	-0.0482	-0.0065	-0.0009616764178488756	-2.96705972839036e-05	0.0002583087292951608	0.98218417	93.21835327	0.98905768	0.03141848394913139	0.0944778	0.01604
0.0242	-0.0467	-0.0135	-0.0008447393579652555	4.18879020478639e-05	0.00018151424220741024	0.9766646	92.69449615	0.98099074	0.029464502315156904	0.0951982	0.01699
0.0473	-0.0525	0.011	-0.0009250245035569946	-0.00018675022996339323	0.0001658062789394613	0.99199986	94.14995575	0.99124591	0.06963156204354726	0.0958295	0.01734
0.0181	-0.0456	-0.0167	-0.0007679448708775049	-4.537856055185256e-05	0.00028099800957108706	0.99438453	94.37628174	0.99543685	0.0844821516361328	0.0962421	0.01733
0.0594	-0.0467	-0.0061	-0.0010506882097005862	-0.0002600540585471551	0.00022863813201125715	0.98075849	93.08304596	0.98844724	0.08048893571891069	0.0937526	0.01614
0.0347	-0.0487	-0.0005	-0.0013700834628155487	-0.0003054326190990077	0.0001832595714594046	0.9814353	93.14727783	0.99018241	0.05280761871093338	0.0902495	0.01416
0.0366	-0.0483	-0.0157	-0.0012356931104119853	-0.0002129301687433082	0.00017278759594743863	0.99449676	94.38693237	0.9926034	0.02936823891356144	0.09087	0.0153
0.0708	-0.0577	-0.0044	-0.0011903145498601325	-0.0004886921905584122	0.00022863813201125715	0.99133575	94.08692169	0.99241222	0.07374955592153876	0.092574	0.01565
0.0426	-0.0589	0.0074	-0.0012025318546240932	-0.00047647488579445195	0.00026354471705114377	0.98348784	93.34208679	0.99034075	0.04416705972839038	0.0932376	0.01569
0.0615	-0.0513	0.006	-0.001308996938995747	-0.0005148721293383271	0.0001675516081914556	0.98780423	93.75174713	0.99042436	0.03994277183876085	0.0914568	0.01499
0.0198	-0.056	-0.0014	-0.001291543646475804	-0.0004188790204786391	0.00032463124087094524	1.00195634	95.0949173	1.00178095	0.06732630170295605	0.0915139	0.01519
0.0439	-0.0579	-0.0073	-0.0011379546723003027	-0.0003630284844148205	0.0002513274122871834	0.99805254	94.72441101	0.9978552	0.04603716694115408	0.0926865	0.01624
0.0629	-0.0666	0.0143	-0.0014608405839192536	-0.000614355896702004	0.0002199114857512855	1.0083214	95.69902039	1.00002367	0.07958146252210163	0.0903147	0.01419
0.0313	-0.0634	-0.0158	-0.001117010721276371	-0.000322885911618951	0.00029496064358704166	1.00796163	95.66487122	1.00266644	0.1004174502780846	0.0923651	0.01587
0.084	-0.0642	0.005	-0.0013683381335635543	-0.0005567600313861911	0.00020420352248333657	0.99097544	94.05272675	0.99701605	0.10309793265790641	0.0925096	0.01523
0.052	-0.0592	-0.0144	-0.0011938052083641214	-0.0005550147021341969	0.00016406094968746698	0.98949587	93.91230011	1.00010807	0.06722104136236483	0.0920255	0.01563
0.074	-0.0661	-0.0153	-0.0012409290981679683	-0.0006335545184739417	0.00013264502315156904	1.01908612	96.7206955	1.01396448	0.03765398163397449	0.0912169	0.01582
0.0731	-0.0867	0.0176	-0.0011903145498601325	-0.0008080874436733745	8.726646259971648e-05	1.01123226	95.97528076	1.01177682	0.06792630170295605	0.0937662	0.01647
0.072	-0.0981	0.0547	-0.0008918632477691023	-0.0014049900478554352	9.599310885968811e-05	1.03582609	98.3094635	1.03592067	0.09480402762665312	0.101582	0.02067
-0.0311	-0.0914	0.0676	-0.0001256637061435917	-0.0003874630939427412	0.0005497787143782138	1.08311129	102.79727173	1.08370178	0.23457560505283653	0.10996	0.02603
0.0169	-0.0797	0.0336	-0.000619591884457987	-0.00023212879051524583	0.00016929693744344995	1.05546916	100.17377472	1.05661799	0.14518721293383272	0.100199	0.02083
-0.0246	-0.0879	0.0366	-0.0008237954069413235	9.250245035569947e-05	0.0003874630939427412	1.00206459	95.10518646	1.00801206	0.09005004599267867	0.100376	0.02069
0.0499	-0.0719	-0.042	0.0006806784082777885	1.3962634015954635e-05	0.00010821041362364843	1.08216608	102.70756531	1.09386448	0.2622133155938975	0.109968	0.02911
