trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.007038	0.00266
-0.061	0.0062	-0.0059	4.18879020478639e-05	1.5707963267948964e-05	-0.00015707963267948963	0.94344336	39.59209061	0.97002181	0.08383377489976512	0.00628436	0.0013
-0.1587	0.0365	-0.0521	0.001424188669627373	0.0003089232776029963	-0.0004136430327226561	1.04685557	43.93183899	1.02909185	0.2708039740978861	0.00573575	0.0007
-0.1984	0.0627	-0.142	0.0012322024519079964	0.00026878070480712676	-0.00013788101090755203	1.02636838	43.07208252	1.00442464	0.18119454061651744	0.00731319	0.00132
-0.0103	0.0119	-0.1109	0.0019460421159736775	-0.00032463124087094524	-0.0005550147021341969	1.15904307	48.63984299	1.07304756	0.35621926504851986	0.00520062	0.00097
-0.0382	0.0098	-0.0843	0.0020472712125893483	-0.0006649704450098395	-0.0002600540585471551	1.013767	42.54325867	1.00509092	0.09342644721708032	0.00437045	0.00058
-0.1491	0.05	-0.147	0.0025499260371637153	-0.0010943214410004448	0.00029321531433504735	1.0515945	44.13070679	1.01467582	0.28806375967235875	0.0051536	0.00053
-0.0267	0.021	-0.1286	0.00239459173373622	-0.0012339477811599909	0.0005131268000863328	1.03479028	43.42551041	0.99750744	0.1955436064669164	0.0055418	0.00079
0.0271	-0.0008	-0.0832	0.002384119758224254	-0.0012758356832078548	0.0004799655442984406	1.02973807	43.21349335	0.99131037	0.12527605666738612	0.00490069	0.00061
-0.126	0.0391	-0.1304	0.002701769682087222	-0.001022762941668677	0.0007086036763096977	1.07112551	44.95034027	1.02529952	0.28016803987067007	0.00491071	0.00057
-0.089	0.0375	-0.125	0.0024260076602721182	-0.0013543754995475996	0.0010803588069844899	1.00835383	42.31609344	0.9825768	0.09295648551844093	0.00528008	0.00084
0.0409	-0.0038	-0.0688	0.003223623128433527	-0.0012793263417118436	0.0007155849933176752	1.12623656	47.26310349	1.04805784	0.2892719219831989	0.00578696	0.0007
-0.1107	0.0365	-0.1021	0.0031311206780778272	-0.0007504915783575615	0.0007539822368615504	1.07430315	45.08368683	1.03636532	0.25818672286269284	0.00458086	0.00064
-0.1444	0.0752	-0.1731	0.003003711642682241	-0.0008395033702092724	0.001090830782496456	1.03650522	43.49747849	0.99846106	0.17106346864411015	0.00659466	0.00097
0.0302	0.032	-0.1154	0.0029775317039023265	-0.0009616764178488756	0.0008255407361933179	1.13394177	47.5864563	1.05408142	0.2961821516361328	0.00557959	0.00092
0.0477	0.0021	-0.0166	0.0020106192982974674	-0.0006230825429619757	0.0006038839211900379	1.05066311	44.09162521	1.02071158	0.22255815477475197	0.00569928	0.00068
-0.0961	0.007	-0.0442	0.001614429558094755	-0.00035604716740684323	0.000148352986419518	1.06777501	44.80973053	1.04230834	0.23223780252641824	0.00546515	0.00143
-0.1967	0.024	-0.1391	0.0025202554398798117	-0.00028099800957108706	0.00017802358370342162	1.07253277	45.0093956	1.0428412	0.2630272818452358	0.00592673	0.00077
-0.0669	0.012	-0.1301	0.002816961412718848	-0.0005707226654021458	0.00027576202181510406	0.99635351	41.81249237	0.99291775	0.18500845333908889	0.00462508	0.00049
-0.0001	-0.0121	-0.0447	0.002373647782712288	-0.0008482300164692441	6.806784082777885e-05	1.00336742	42.10683441	0.98991294	0.2227257581030492	0.00463617	0.00052
-0.114	0.0079	-0.0795	0.002106612407157156	-0.0007696902001294993	-7.330382858376184e-05	1.02299392	42.93046951	1.00150645	0.19304734306532087	0.00474226	0.00056
-0.1736	0.0444	-0.168	0.0015550883635269475	-0.0009756390518648303	0.0001658062789394613	1.03095829	43.26470184	1.01550203	0.23442915014443813	0.00633496	0.00111
-0.0217	0.0085	-0.0978	0.0017156586547104257	-0.0011431906600562858	0.0002007128639793479	1.10853696	46.52032852	1.04027503	0.276151424220741	0.00474519	0.00096
-0.0164	-0.0064	-0.0277	0.0017383479349863521	-0.0011484266478122688	2.792526803190927e-05	1.0257504	43.04615021	1.0235405	0.10033564319896739	0.00437844	0.00078
-0.1504	0.0283	-0.1251	0.0016510814723866359	-0.0010803588069844899	-9.250245035569947e-05	1.09688056	46.03116226	1.03311386	0.27988810109075524	0.00511932	0.0006
-0.1106	0.0295	-0.1528	0.0018517943363659836	-0.0011362093430483087	-9.948376736367679e-05	0.98287791	41.24698257	0.98442326	0.08187723585255721	0.00517416	0.00068
-0.0073	-0.0094	-0.026	0.001933824811209717	-0.0012479104151759456	-0.00017104226669544429	1.10291898	46.28456497	1.03557883	0.2822645023151569	0.0044328	0.00048
-0.1104	0.01	-0.0503	0.0017889624832941875	-0.001090830782496456	-0.0003473205211468716	1.00369167	42.12044144	0.99035371	0.1707110107523223	0.00410426	0.00057
-0.1986	0.0482	-0.1816	0.0015847589608108511	-0.0011362093430483087	-0.000486946861306418	1.07786489	45.23315811	1.02392476	0.2771604211597368	0.00691104	0.00092
-0.1106	0.029	-0.1591	0.0017191493132144146	-0.0014014993893514465	-0.0003665191429188092	1.01311636	42.51595306	0.99820819	0.1557054058547155	0.00535679	0.00097
-0.039	-0.0082	-0.0704	0.0024277529895241124	-0.0013404128655316449	-0.00014137166941154068	1.05151236	44.12726212	1.02395409	0.2472418836818384	0.0041942	0.00052
-0.1803	0.0289	-0.1339	0.003947934768011174	-0.0008656833089891874	0.00011693705988362007	1.10639977	46.43064117	1.04400253	0.35456100321623385	0.00595707	0.00097
-0.1215	-0.0206	-0.0418	0.00272096830385916	-0.0008115781021773631	0.00034906585039886593	1.15012431	48.26556396	1.05881114	0.27606002307395416	0.00624353	0.00165
0.0263	-0.0343	-0.1247	0.004668755749084832	-0.0009634217471008699	-0.00017104226669544429	1.21019447	50.78643799	1.1191932	0.3753869603621744	0.00602973	0.00112
-0.1365	0.0049	-0.1511	0.004314453910929983	-0.0009128071987930344	-0.00040666171571467877	1.06518626	44.70109558	1.02821937	0.260426791774096	0.00548315	0.0009
-0.1851	0.0416	-0.2107	0.0040055306333269865	-0.0011885692206081383	-3.490658503988659e-05	1.01372337	42.54142761	0.9968289	0.19272202150464457	0.00732195	0.00117
-0.0692	0.0181	-0.1818	0.003913028182971286	-0.001291543646475804	-7.504915783575618e-05	1.03624773	43.48667526	1.01337405	0.18008097245096177	0.00615853	0.00097
0.0155	-0.0115	-0.0756	0.0045553093477052	-0.0012007865253720988	-0.000322885911618951	1.11333859	46.72183228	1.05233785	0.2695437519810407	0.00581759	0.00093
-0.1871	0.0381	-0.1531	0.004668755749084832	-0.001165879940332212	-0.0003682644721708035	1.17290854	49.22171402	1.08297154	0.33938657734856853	0.00701016	0.00098
-0.1545	0.0361	-0.1991	0.0043982297150257105	-0.0017610372152622785	0.00010297442586766544	1.04746699	43.95749664	1.01156983	0.1474461103513828	0.00747222	0.0013
0.0277	-0.0204	-0.0551	0.004729842272904633	-0.001811651763570114	0.00017278759594743863	1.25368679	52.61161804	1.11307625	0.4053020138133265	0.00626504	0.00104
-0.1277	0.0198	-0.1013	0.004839798015780276	-0.0014782938764391971	0.00018675022996339323	1.09018993	45.75038528	1.03774923	0.2646638132011257	0.00575835	0.00083
-0.1566	0.0441	-0.1645	0.004473278872861466	-0.0011676252695842063	2.792526803190927e-05	1.06449723	44.67218018	1.0162013	0.1582006355852642	0.00745273	0.00161
-0.0327	0.0086	-0.0853	0.003920009499979264	-0.0010419615634406148	-0.00016231562043547262	1.10077977	46.1947937	1.02682342	0.2820586983746588	0.00491059	0.00057
-0.0741	0.0153	-0.0769	0.00342259066316088	-0.0010088003076527223	-3.4906585039886588e-06	1.02425289	42.98330307	1.00598555	0.09097025272688801	0.0043329	0.00054
